name,url,date,wins,cluster
Ricardo Lopez,http://boxrec.com/boxer/521,1994-05-07,37,3
Pichit Sithbanprachan,http://boxrec.com/boxer/19860,1994-05-08,21,1
Mike Jankovich,http://boxrec.com/boxer/19537,1994-05-18,3,0
Mike Garcia,http://boxrec.com/boxer/39582,1994-05-18,13,2
Eddie White,http://boxrec.com/boxer/41391,1994-05-18,1,0
Marek Piotrowski,http://boxrec.com/boxer/39645,1994-05-20,6,0
Shazzon Bradley,http://boxrec.com/boxer/16130,1994-05-21,4,0
Otis Gage,http://boxrec.com/boxer/36113,1994-05-25,9,2
Cliff Sarmardin,http://boxrec.com/boxer/16831,1994-05-27,18,1
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1994-05-28,5,0
Kirk Daley,http://boxrec.com/boxer/68043,1994-05-28,19,1
Joe Calzaghe,http://boxrec.com/boxer/5364,1994-06-04,6,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1994-06-17,6,0
Cliff Sarmardin,http://boxrec.com/boxer/16831,1994-06-19,19,1
Marcos Oscar Garro,http://boxrec.com/boxer/55225,1994-06-19,6,0
Shazzon Bradley,http://boxrec.com/boxer/16130,1994-06-25,5,0
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1994-06-26,3,0
Lakhin Vasansit,http://boxrec.com/boxer/6318,1994-06-27,7,0
Marek Piotrowski,http://boxrec.com/boxer/39645,1994-07-19,7,0
Cliff Sarmardin,http://boxrec.com/boxer/16831,1994-07-20,20,1
Mike Jankovich,http://boxrec.com/boxer/19537,1994-08-03,4,0
Mike Garcia,http://boxrec.com/boxer/39582,1994-08-03,14,2
Eddie White,http://boxrec.com/boxer/41391,1994-08-03,2,0
Cliff Sarmardin,http://boxrec.com/boxer/16831,1994-08-13,21,1
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1994-08-18,7,0
Shazzon Bradley,http://boxrec.com/boxer/16130,1994-08-20,6,0
Lakhin Vasansit,http://boxrec.com/boxer/6318,1994-08-27,8,0
Mihai Leu,http://boxrec.com/boxer/4130,1994-09-03,14,2
Mike Garcia,http://boxrec.com/boxer/39582,1994-09-13,15,2
Ricardo Lopez,http://boxrec.com/boxer/521,1994-09-17,38,3
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1994-09-17,4,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1994-09-25,8,0
Mike Jankovich,http://boxrec.com/boxer/19537,1994-09-26,5,0
Eddie White,http://boxrec.com/boxer/41391,1994-09-26,3,0
Joe Calzaghe,http://boxrec.com/boxer/5364,1994-10-01,7,0
Lakhin Vasansit,http://boxrec.com/boxer/6318,1994-10-01,9,2
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1994-10-08,9,2
Eddie White,http://boxrec.com/boxer/41391,1994-10-13,4,0
Mihai Leu,http://boxrec.com/boxer/4130,1994-10-22,15,2
Cliff Sarmardin,http://boxrec.com/boxer/16831,1994-10-23,22,1
Shazzon Bradley,http://boxrec.com/boxer/16130,1994-10-29,7,0
Lakhin Vasansit,http://boxrec.com/boxer/6318,1994-11-05,10,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1994-11-05,5,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1994-11-12,10,2
Ricardo Lopez,http://boxrec.com/boxer/521,1994-11-12,39,3
Mihai Leu,http://boxrec.com/boxer/4130,1994-11-13,16,2
Lester Jacobs,http://boxrec.com/boxer/14615,1994-11-16,11,2
Harry Simon,http://boxrec.com/boxer/5625,1994-11-20,4,0
Mike Jankovich,http://boxrec.com/boxer/19537,1994-11-23,6,0
Eddie White,http://boxrec.com/boxer/41391,1994-11-23,5,0
Joe Calzaghe,http://boxrec.com/boxer/5364,1994-11-30,8,0
Mihai Leu,http://boxrec.com/boxer/4130,1994-12-03,17,2
Marek Piotrowski,http://boxrec.com/boxer/39645,1994-12-06,8,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1994-12-09,11,2
Ricardo Lopez,http://boxrec.com/boxer/521,1994-12-10,40,3
Mike Garcia,http://boxrec.com/boxer/39582,1994-12-16,16,2
Shazzon Bradley,http://boxrec.com/boxer/16130,1994-12-17,8,0
Mihai Leu,http://boxrec.com/boxer/4130,1994-12-17,18,1
Mike Jankovich,http://boxrec.com/boxer/19537,1994-12-20,7,0
Eddie White,http://boxrec.com/boxer/41391,1994-12-20,6,0
Harry Simon,http://boxrec.com/boxer/5625,1994-12-21,5,0
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1995-01-08,6,0
Marek Piotrowski,http://boxrec.com/boxer/39645,1995-01-19,9,2
Eddie White,http://boxrec.com/boxer/41391,1995-01-26,7,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1995-01-28,12,2
Mihai Leu,http://boxrec.com/boxer/4130,1995-01-28,19,1
Lakhin Vasansit,http://boxrec.com/boxer/6318,1995-02-04,11,2
Joe Calzaghe,http://boxrec.com/boxer/5364,1995-02-14,9,2
Joe Calzaghe,http://boxrec.com/boxer/5364,1995-02-22,10,2
Lester Jacobs,http://boxrec.com/boxer/14615,1995-02-23,12,2
Marek Piotrowski,http://boxrec.com/boxer/39645,1995-02-24,10,2
Marek Piotrowski,http://boxrec.com/boxer/39645,1995-03-01,11,2
Eddie White,http://boxrec.com/boxer/41391,1995-03-01,8,0
Lester Jacobs,http://boxrec.com/boxer/14615,1995-03-08,13,2
Marcos Oscar Garro,http://boxrec.com/boxer/55225,1995-03-08,7,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1995-03-11,13,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1995-03-12,7,0
Harry Simon,http://boxrec.com/boxer/5625,1995-03-15,6,0
Marek Piotrowski,http://boxrec.com/boxer/39645,1995-03-20,12,2
Mihai Leu,http://boxrec.com/boxer/4130,1995-04-01,20,1
Ricardo Lopez,http://boxrec.com/boxer/521,1995-04-01,41,3
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1995-04-11,14,2
Mike Garcia,http://boxrec.com/boxer/39582,1995-04-11,17,2
Mike Jankovich,http://boxrec.com/boxer/19537,1995-04-26,8,0
Mike Garcia,http://boxrec.com/boxer/39582,1995-04-26,18,1
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1995-05-12,15,2
Harry Simon,http://boxrec.com/boxer/5625,1995-05-12,7,0
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1995-05-14,8,0
Joe Calzaghe,http://boxrec.com/boxer/5364,1995-05-19,11,2
Marek Piotrowski,http://boxrec.com/boxer/39645,1995-05-23,13,2
Marek Piotrowski,http://boxrec.com/boxer/39645,1995-06-02,14,2
Shazzon Bradley,http://boxrec.com/boxer/16130,1995-06-10,9,2
Mihai Leu,http://boxrec.com/boxer/4130,1995-06-10,21,1
Mike Jankovich,http://boxrec.com/boxer/19537,1995-06-23,9,2
Cliff Sarmardin,http://boxrec.com/boxer/16831,1995-06-25,23,1
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1995-06-25,9,2
Joe Calzaghe,http://boxrec.com/boxer/5364,1995-07-08,12,2
Harry Simon,http://boxrec.com/boxer/5625,1995-07-08,8,0
Eddie White,http://boxrec.com/boxer/41391,1995-07-14,9,2
Lester Jacobs,http://boxrec.com/boxer/14615,1995-07-22,14,2
Marcos Oscar Garro,http://boxrec.com/boxer/55225,1995-08-05,8,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1995-08-18,16,2
Shazzon Bradley,http://boxrec.com/boxer/16130,1995-08-19,10,2
Cliff Sarmardin,http://boxrec.com/boxer/16831,1995-08-26,24,1
Lakhin Vasansit,http://boxrec.com/boxer/6318,1995-08-27,12,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1995-08-27,10,2
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1995-09-01,17,2
Lester Jacobs,http://boxrec.com/boxer/14615,1995-09-02,15,2
Otis Gage,http://boxrec.com/boxer/36113,1995-09-09,10,2
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1995-09-22,18,1
Harry Simon,http://boxrec.com/boxer/5625,1995-09-23,9,2
Marek Piotrowski,http://boxrec.com/boxer/39645,1995-09-26,15,2
Mike Jankovich,http://boxrec.com/boxer/19537,1995-09-28,10,2
Mike Garcia,http://boxrec.com/boxer/39582,1995-09-28,19,1
Eddie White,http://boxrec.com/boxer/41391,1995-09-28,10,2
Joe Calzaghe,http://boxrec.com/boxer/5364,1995-09-30,13,2
Marcos Oscar Garro,http://boxrec.com/boxer/55225,1995-10-06,9,2
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1995-10-13,19,1
Lakhin Vasansit,http://boxrec.com/boxer/6318,1995-10-14,13,2
Joe Calzaghe,http://boxrec.com/boxer/5364,1995-10-28,14,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1995-11-05,11,2
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1995-11-15,20,1
Lakhin Vasansit,http://boxrec.com/boxer/6318,1995-11-18,14,2
Mike Garcia,http://boxrec.com/boxer/39582,1995-11-22,20,1
Eddie White,http://boxrec.com/boxer/41391,1995-11-22,11,2
Marek Piotrowski,http://boxrec.com/boxer/39645,1995-11-28,16,2
Marcos Oscar Garro,http://boxrec.com/boxer/55225,1995-12-16,10,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1995-12-22,12,2
Eddie White,http://boxrec.com/boxer/41391,1996-01-26,12,2
Marek Piotrowski,http://boxrec.com/boxer/39645,1996-01-30,17,2
Lakhin Vasansit,http://boxrec.com/boxer/6318,1996-01-31,15,2
Joe Calzaghe,http://boxrec.com/boxer/5364,1996-02-13,15,2
Mike Jankovich,http://boxrec.com/boxer/19537,1996-02-17,11,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1996-02-17,13,2
Joe Calzaghe,http://boxrec.com/boxer/5364,1996-03-13,16,2
Otis Gage,http://boxrec.com/boxer/36113,1996-03-14,11,2
Ricardo Lopez,http://boxrec.com/boxer/521,1996-03-16,42,3
Lucia Rijker,http://boxrec.com/boxer/18459,1996-03-21,1,0
Lakhin Vasansit,http://boxrec.com/boxer/6318,1996-03-23,16,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1996-04-04,14,2
Mihai Leu,http://boxrec.com/boxer/4130,1996-04-13,22,1
Harry Simon,http://boxrec.com/boxer/5625,1996-04-13,10,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1996-04-15,15,2
Joe Calzaghe,http://boxrec.com/boxer/5364,1996-04-20,17,2
Marek Piotrowski,http://boxrec.com/boxer/39645,1996-04-23,18,1
Eddie White,http://boxrec.com/boxer/41391,1996-04-26,13,2
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1996-05-04,21,1
Mihai Leu,http://boxrec.com/boxer/4130,1996-05-04,23,1
Joe Calzaghe,http://boxrec.com/boxer/5364,1996-05-04,18,1
Joe Calzaghe,http://boxrec.com/boxer/5364,1996-05-15,19,1
Lakhin Vasansit,http://boxrec.com/boxer/6318,1996-05-19,17,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1996-05-24,16,2
Marcos Oscar Garro,http://boxrec.com/boxer/55225,1996-05-25,11,2
Mike Jankovich,http://boxrec.com/boxer/19537,1996-05-30,12,2
Mike Garcia,http://boxrec.com/boxer/39582,1996-05-30,21,1
Eddie White,http://boxrec.com/boxer/41391,1996-05-30,14,2
Mihai Leu,http://boxrec.com/boxer/4130,1996-06-08,24,1
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1996-06-14,1,0
Eddie White,http://boxrec.com/boxer/41391,1996-06-20,15,2
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1996-06-21,2,0
Marek Piotrowski,http://boxrec.com/boxer/39645,1996-06-22,19,1
Ricardo Lopez,http://boxrec.com/boxer/521,1996-06-29,43,3
Harry Simon,http://boxrec.com/boxer/5625,1996-07-06,11,2
Lakhin Vasansit,http://boxrec.com/boxer/6318,1996-07-06,18,1
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1996-07-11,3,0
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1996-07-11,17,2
Marcos Oscar Garro,http://boxrec.com/boxer/55225,1996-08-03,12,2
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1996-08-09,4,0
Marek Piotrowski,http://boxrec.com/boxer/39645,1996-08-10,20,1
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1996-08-23,18,1
Gabula Vabaza,http://boxrec.com/boxer/36527,1996-08-25,1,0
Harry Simon,http://boxrec.com/boxer/5625,1996-08-31,12,2
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1996-09-07,5,0
Shazzon Bradley,http://boxrec.com/boxer/16130,1996-09-07,11,2
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1996-09-27,6,0
Marcos Oscar Garro,http://boxrec.com/boxer/55225,1996-09-28,13,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1996-10-04,19,1
Gabula Vabaza,http://boxrec.com/boxer/36527,1996-10-06,2,0
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1996-10-11,1,0
James Pointer,http://boxrec.com/boxer/36108,1996-10-18,1,0
Mihai Leu,http://boxrec.com/boxer/4130,1996-10-19,25,1
Pichit Sithbanprachan,http://boxrec.com/boxer/19860,1996-10-27,22,1
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1996-11-08,22,1
Marcos Oscar Garro,http://boxrec.com/boxer/55225,1996-11-08,14,2
Ricardo Lopez,http://boxrec.com/boxer/521,1996-11-09,44,3
Gabula Vabaza,http://boxrec.com/boxer/36527,1996-11-10,3,0
Julio Cesar Matthews,http://boxrec.com/boxer/357135,1996-11-14,1,0
Mihai Leu,http://boxrec.com/boxer/4130,1996-11-16,26,1
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1996-11-22,20,1
Eddie White,http://boxrec.com/boxer/41391,1996-11-27,16,2
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1996-11-30,2,0
Lucia Rijker,http://boxrec.com/boxer/18459,1996-12-06,2,0
Ricardo Lopez,http://boxrec.com/boxer/521,1996-12-07,45,3
Marek Piotrowski,http://boxrec.com/boxer/39645,1996-12-13,21,1
Lucia Rijker,http://boxrec.com/boxer/18459,1996-12-17,3,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1996-12-21,23,1
Lakhin Vasansit,http://boxrec.com/boxer/6318,1997-01-11,19,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1997-01-18,3,0
Joe Calzaghe,http://boxrec.com/boxer/5364,1997-01-21,20,1
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1997-01-30,21,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1997-02-01,4,0
Lucia Rijker,http://boxrec.com/boxer/18459,1997-02-04,4,0
Harry Simon,http://boxrec.com/boxer/5625,1997-02-08,13,2
Julio Cesar Matthews,http://boxrec.com/boxer/357135,1997-02-20,2,0
Mark Janssen,http://boxrec.com/boxer/41485,1997-02-20,23,1
Mihai Leu,http://boxrec.com/boxer/4130,1997-02-22,27,1
Lakhin Vasansit,http://boxrec.com/boxer/6318,1997-03-06,20,1
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1997-03-07,22,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1997-03-12,5,0
Mike Jankovich,http://boxrec.com/boxer/19537,1997-03-19,13,2
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1997-03-21,7,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1997-03-22,24,1
Lucia Rijker,http://boxrec.com/boxer/18459,1997-03-22,5,0
Joe Calzaghe,http://boxrec.com/boxer/5364,1997-03-22,21,1
Sven Ottke,http://boxrec.com/boxer/7203,1997-03-22,1,0
Ricardo Lopez,http://boxrec.com/boxer/521,1997-03-29,46,3
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1997-04-12,6,0
Sven Ottke,http://boxrec.com/boxer/7203,1997-04-13,2,0
Eddie White,http://boxrec.com/boxer/41391,1997-04-26,17,2
Sven Ottke,http://boxrec.com/boxer/7203,1997-04-26,3,0
Gabula Vabaza,http://boxrec.com/boxer/36527,1997-04-27,4,0
Lakhin Vasansit,http://boxrec.com/boxer/6318,1997-05-01,21,1
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1997-05-02,23,1
Harry Simon,http://boxrec.com/boxer/5625,1997-05-03,14,2
Mike Jankovich,http://boxrec.com/boxer/19537,1997-05-09,14,2
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1997-05-09,7,0
James Pointer,http://boxrec.com/boxer/36108,1997-05-09,2,0
Shazzon Bradley,http://boxrec.com/boxer/16130,1997-05-14,12,2
Lucia Rijker,http://boxrec.com/boxer/18459,1997-05-14,6,0
Marcos Oscar Garro,http://boxrec.com/boxer/55225,1997-05-24,15,2
Eddie White,http://boxrec.com/boxer/41391,1997-05-30,18,1
Sven Ottke,http://boxrec.com/boxer/7203,1997-06-01,4,0
Joe Calzaghe,http://boxrec.com/boxer/5364,1997-06-05,22,1
Shazzon Bradley,http://boxrec.com/boxer/16130,1997-06-11,13,2
Antonio Perugino,http://boxrec.com/boxer/15152,1997-06-12,1,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1997-06-14,25,1
Lucia Rijker,http://boxrec.com/boxer/18459,1997-06-14,7,0
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1997-06-14,8,0
Gabula Vabaza,http://boxrec.com/boxer/36527,1997-06-21,5,0
Sven Ottke,http://boxrec.com/boxer/7203,1997-06-22,5,0
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1997-06-24,24,1
Bobby Tomasello,http://boxrec.com/boxer/20746,1997-06-28,1,0
Gabula Vabaza,http://boxrec.com/boxer/36527,1997-07-06,6,0
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1997-07-12,8,0
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1997-07-12,9,2
Marcos Oscar Garro,http://boxrec.com/boxer/55225,1997-07-12,16,2
James Pointer,http://boxrec.com/boxer/36108,1997-07-17,3,0
Harry Simon,http://boxrec.com/boxer/5625,1997-07-19,15,2
Shazzon Bradley,http://boxrec.com/boxer/16130,1997-07-29,14,2
Antonio Perugino,http://boxrec.com/boxer/15152,1997-08-02,2,0
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1997-08-08,9,2
Deborah Nichols,http://boxrec.com/boxer/18765,1997-08-19,1,0
James Pointer,http://boxrec.com/boxer/36108,1997-08-21,4,0
Ricardo Lopez,http://boxrec.com/boxer/521,1997-08-23,47,3
Deborah Nichols,http://boxrec.com/boxer/18765,1997-08-26,2,0
Antonio Perugino,http://boxrec.com/boxer/15152,1997-08-28,3,0
Sven Ottke,http://boxrec.com/boxer/7203,1997-08-30,6,0
Mike Garcia,http://boxrec.com/boxer/39582,1997-09-03,22,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1997-09-06,10,2
Marcos Oscar Garro,http://boxrec.com/boxer/55225,1997-09-06,17,2
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1997-09-12,10,2
Lucia Rijker,http://boxrec.com/boxer/18459,1997-09-13,8,0
Deborah Nichols,http://boxrec.com/boxer/18765,1997-09-19,3,0
Mihai Leu,http://boxrec.com/boxer/4130,1997-09-20,28,1
Mike Jankovich,http://boxrec.com/boxer/19537,1997-09-25,15,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1997-09-26,25,1
James Pointer,http://boxrec.com/boxer/36108,1997-10-01,5,0
Mike Garcia,http://boxrec.com/boxer/39582,1997-10-01,23,1
Antonio Perugino,http://boxrec.com/boxer/15152,1997-10-04,4,0
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1997-10-10,11,2
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1997-10-11,26,1
Joe Calzaghe,http://boxrec.com/boxer/5364,1997-10-11,23,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1997-10-14,11,2
Sven Ottke,http://boxrec.com/boxer/7203,1997-10-18,7,0
Gabula Vabaza,http://boxrec.com/boxer/36527,1997-10-19,7,0
Joe Mesi,http://boxrec.com/boxer/16554,1997-11-01,1,0
Marcos Oscar Garro,http://boxrec.com/boxer/55225,1997-11-01,18,1
Antonio Perugino,http://boxrec.com/boxer/15152,1997-11-07,5,0
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1997-11-16,12,2
Lucia Rijker,http://boxrec.com/boxer/18459,1997-11-20,9,2
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1997-11-20,12,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1997-11-21,26,1
Joe Mesi,http://boxrec.com/boxer/16554,1997-11-25,2,0
James Pointer,http://boxrec.com/boxer/36108,1997-11-26,6,0
Mike Garcia,http://boxrec.com/boxer/39582,1997-11-26,24,1
Lester Jacobs,http://boxrec.com/boxer/14615,1997-11-27,16,2
Joe Mesi,http://boxrec.com/boxer/16554,1997-12-04,3,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1997-12-06,27,1
Harry Simon,http://boxrec.com/boxer/5625,1997-12-13,16,2
Sven Ottke,http://boxrec.com/boxer/7203,1997-12-13,8,0
Antonio Perugino,http://boxrec.com/boxer/15152,1997-12-17,6,0
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1997-12-19,13,2
Marcos Oscar Garro,http://boxrec.com/boxer/55225,1997-12-20,19,1
Lakhin Vasansit,http://boxrec.com/boxer/6318,1997-12-21,22,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1998-01-09,13,2
Deborah Nichols,http://boxrec.com/boxer/18765,1998-01-13,4,0
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1998-01-16,14,2
Shazzon Bradley,http://boxrec.com/boxer/16130,1998-01-16,15,2
Lakhin Vasansit,http://boxrec.com/boxer/6318,1998-01-18,23,1
Joe Calzaghe,http://boxrec.com/boxer/5364,1998-01-24,24,1
Mike Jankovich,http://boxrec.com/boxer/19537,1998-01-29,16,2
Deborah Nichols,http://boxrec.com/boxer/18765,1998-02-03,5,0
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1998-02-06,15,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1998-02-06,27,1
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1998-02-14,28,1
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1998-02-20,16,2
Joe Mesi,http://boxrec.com/boxer/16554,1998-02-20,4,0
Mike Garcia,http://boxrec.com/boxer/39582,1998-02-20,25,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1998-02-28,14,2
Sven Ottke,http://boxrec.com/boxer/7203,1998-02-28,9,2
Lester Jacobs,http://boxrec.com/boxer/14615,1998-03-04,17,2
Sven Ottke,http://boxrec.com/boxer/7203,1998-03-21,10,2
Lucia Rijker,http://boxrec.com/boxer/18459,1998-03-23,10,2
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1998-03-23,15,2
Gabula Vabaza,http://boxrec.com/boxer/36527,1998-03-25,8,0
James Pointer,http://boxrec.com/boxer/36108,1998-03-26,7,0
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1998-03-27,17,2
Joe Mesi,http://boxrec.com/boxer/16554,1998-04-02,5,0
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1998-04-18,16,2
Antonio Perugino,http://boxrec.com/boxer/15152,1998-04-19,7,0
Shazzon Bradley,http://boxrec.com/boxer/16130,1998-04-24,16,2
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1998-04-25,29,1
Joe Calzaghe,http://boxrec.com/boxer/5364,1998-04-25,25,1
Marcos Oscar Garro,http://boxrec.com/boxer/55225,1998-04-25,20,1
Deborah Nichols,http://boxrec.com/boxer/18765,1998-05-01,6,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1998-05-23,30,1
Shazzon Bradley,http://boxrec.com/boxer/16130,1998-05-28,17,2
Mike Jankovich,http://boxrec.com/boxer/19537,1998-05-28,17,2
Sven Ottke,http://boxrec.com/boxer/7203,1998-05-30,11,2
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1998-06-05,18,1
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1998-06-14,17,2
Joe Mesi,http://boxrec.com/boxer/16554,1998-06-25,6,0
Lucia Rijker,http://boxrec.com/boxer/18459,1998-06-25,11,2
Antonio Perugino,http://boxrec.com/boxer/15152,1998-06-27,8,0
George Kandelaki,http://boxrec.com/boxer/14589,1998-07-02,1,0
Luis Perez,http://boxrec.com/boxer/19008,1998-07-11,1,0
Bobby Tomasello,http://boxrec.com/boxer/20746,1998-07-12,2,0
Joe Mesi,http://boxrec.com/boxer/16554,1998-07-26,7,0
Antonio Perugino,http://boxrec.com/boxer/15152,1998-07-30,9,2
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1998-07-30,28,1
Mike Garcia,http://boxrec.com/boxer/39582,1998-08-07,26,1
Scott Daley,http://boxrec.com/boxer/55434,1998-08-15,24,1
Shazzon Bradley,http://boxrec.com/boxer/16130,1998-08-22,18,1
Harry Simon,http://boxrec.com/boxer/5625,1998-08-22,17,2
Sven Ottke,http://boxrec.com/boxer/7203,1998-08-22,12,2
Joe Mesi,http://boxrec.com/boxer/16554,1998-08-27,8,0
Marcos Oscar Garro,http://boxrec.com/boxer/55225,1998-09-04,21,1
Luis Perez,http://boxrec.com/boxer/19008,1998-09-12,2,0
Lester Jacobs,http://boxrec.com/boxer/14615,1998-09-23,18,1
Lucia Rijker,http://boxrec.com/boxer/18459,1998-09-25,12,2
George Kandelaki,http://boxrec.com/boxer/14589,1998-09-26,2,0
Bobby Tomasello,http://boxrec.com/boxer/20746,1998-09-26,3,0
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1998-10-02,19,1
James Pointer,http://boxrec.com/boxer/36108,1998-10-02,8,0
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1998-10-03,18,1
Gabula Vabaza,http://boxrec.com/boxer/36527,1998-10-03,9,2
Joe Mesi,http://boxrec.com/boxer/16554,1998-10-09,9,2
Shazzon Bradley,http://boxrec.com/boxer/16130,1998-10-14,19,1
Luis Perez,http://boxrec.com/boxer/19008,1998-10-16,3,0
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1998-10-17,31,1
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1998-10-23,20,1
Samson Dutch Boy Gym,http://boxrec.com/boxer/8222,1998-10-23,29,1
Sven Ottke,http://boxrec.com/boxer/7203,1998-10-24,13,2
Shazzon Bradley,http://boxrec.com/boxer/16130,1998-11-06,20,1
Deborah Nichols,http://boxrec.com/boxer/18765,1998-11-07,7,0
Ricardo Lopez,http://boxrec.com/boxer/521,1998-11-13,48,3
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,1998-11-20,21,1
Lester Jacobs,http://boxrec.com/boxer/14615,1998-11-25,19,1
James Pointer,http://boxrec.com/boxer/36108,1998-11-25,9,2
Charles Tanner,http://boxrec.com/boxer/16714,1998-11-27,1,0
Joe Mesi,http://boxrec.com/boxer/16554,1998-12-03,10,2
Antonio Perugino,http://boxrec.com/boxer/15152,1998-12-09,10,2
George Kandelaki,http://boxrec.com/boxer/14589,1998-12-12,3,0
Bobby Tomasello,http://boxrec.com/boxer/20746,1998-12-12,4,0
Luis Perez,http://boxrec.com/boxer/19008,1998-12-19,4,0
Floyd Mayweather Jr,http://boxrec.com/boxer/352,1998-12-19,19,1
Edson Pedro Nascimento,http://boxrec.com/boxer/15692,1998-12-26,32,3
